1000,1500,2000,2500,3000,3500,4000
1.668902,6.14113,23.820038,54.172633,104.544103,215.123273,355.513354
1.68016,6.13399,24.481248,54.536024,104.480321,215.633887,355.201179
1.675933,6.162412,24.424696,54.338804,104.197997,214.71663,354.207749
1.998218,6.500459,23.718152,55.055856,104.283056,212.988141,352.780791
1.678202,6.237953,23.939386,54.65078,104.912088,212.549493,353.709319
1.715655,6.341143,23.670765,55.046179,104.77681,212.255146,355.888505
1.683346,6.203973,23.799149,54.668481,105.858046,213.102998,356.148763
1.698628,6.196226,24.624799,54.573832,108.218592,213.987891,356.205023
1.671146,6.150726,24.016228,54.557311,105.773266,212.113131,355.868107
1.705607,7.333632,24.501048,56.358961,105.775388,213.50514,355.997261
1.725118,6.14102,23.614742,54.782263,105.46852,211.341566,356.997192
1.681881,6.132151,24.063,55.210164,105.59035,210.669222,357.783689
1.674739,6.124165,23.933682,54.794311,105.640533,210.651006,358.037322
1.693384,6.172774,24.766362,55.170145,104.681817,210.618595,358.713842
1.659666,6.270331,24.275433,55.094225,105.54744,209.401257,357.992182
1.964962,6.283946,23.164245,55.100271,105.302111,208.72147,359.230609
1.668603,6.285056,23.33286,55.365518,105.746483,207.15178,359.433372
1.665741,6.414219,24.970189,55.102832,106.600973,204.169521,357.761475
1.703426,6.217063,23.551353,55.321987,106.179762,204.602998,358.436158
1.678006,6.231765,23.297983,55.321146,106.11673,202.306798,356.929184
1.735505,6.273557,24.296157,55.474392,108.686897,203.385451,357.658439
1.659376,6.30052,24.058714,55.405101,106.438878,203.602219,357.646345
1.685032,6.235339,24.365267,56.105376,106.920935,205.183429,357.733107
1.67388,6.228844,24.336055,55.791017,106.420178,203.517305,358.191709
1.65949,7.284683,23.983941,55.68194,105.86669,201.799797,357.833067
1.671457,7.284508,23.439262,55.80949,107.214043,201.264779,356.690587
1.877884,6.170857,23.688451,55.755932,106.06081,202.693629,357.762923
1.681492,6.200487,23.565472,55.417868,107.24499,201.73378,361.049102
1.798499,7.379067,25.512194,58.662447,107.655632,202.457958,356.861855
1.679363,6.175838,23.410098,55.800994,107.383305,200.966762,356.780565
